frame_index_relative,timestamp_column_1_relative_ms,timestamp_column_2_relative_ms
9536,96072,98667
9537,96082,98669
9538,96093,98671
9539,96104,98672
9540,96110,98674
9541,96122,98676
9542,96132,98677
9543,96143,98678
9544,96153,98679
9545,96163,98681
9546,96171,98684
9547,96182,98687
9548,96194,98690
9549,96202,98691
9550,96214,98693
9551,96223,98694
9552,96235,98696
9553,96243,98697
9554,96253,98699
9555,96264,98703
9556,96273,98705
9557,96283,98706
9558,96295,98708
9559,96305,98710
9560,96314,98712
9561,96324,98713
9562,96335,98714
9563,96346,98715
9564,96354,98717
9565,96364,98719
9566,96373,98721
9567,96386,98723
9568,96392,98725
9569,96404,98727
9570,96415,98731
9571,96425,98733
9572,96436,98735
9573,96444,98737
9574,96455,98738
9575,96464,98740
9576,96477,98741
9577,96485,98742
9578,96494,98746
9579,96505,98747
9580,96515,98749
9581,96523,98751
9582,96535,98752
9583,96546,98753
9584,96556,98755
9585,96567,98756
9586,96576,98758
9587,96587,98760
9588,96596,98763
9589,96606,98765
9590,96615,98767
9591,96627,98769
9592,96637,98772
9593,96645,98773
9594,96656,98775
9595,96668,98776
9596,96677,98778
9597,96686,98779
9598,96696,98780
9599,96707,98782
9600,96716,98784
9601,96727,98785
9602,96735,98787
9603,96747,98788
9604,96756,98789
9605,96767,98791
9606,96778,98792
9607,96788,98795
9608,96798,98797
9609,96810,98798
9610,96818,98802
9611,96827,98805
9612,96838,98808
9613,96848,98810
9614,96855,98815
9615,96869,98817
9616,96877,98818
9617,96888,98821
9618,96897,98823
9619,96907,98824
9620,96918,98826
9621,96928,98831
9622,96939,98834
9623,96948,98837
9624,96958,98839
9625,96970,98842
9626,96979,98846
9627,96987,98849
9628,96999,98852
9629,97009,98859
9630,97016,98861
9631,97030,98864
9632,97040,98866
9633,97049,98868
9634,97058,98869
9635,97070,98870
9636,97080,98872
9637,97090,98876
9638,97098,98877
9639,97109,98879
9640,97121,98880
9641,97129,98884
9642,97139,98889
9643,97151,98894
9644,97159,98901
9645,97171,98902
9646,97182,98904
9647,97190,98909
9648,97201,98911
9649,97211,98913
9650,97220,98914
9651,97231,98917
9652,97240,98919
9653,97252,98922
9654,97260,98924
9655,97270,98926
9656,97279,98927
9657,97290,98929
9658,97302,98932
9659,97311,98935
9660,97320,98937
9661,97332,98946
9662,97342,98948
9663,97350,98949
9664,97362,98953
9665,97372,98954
9666,97382,98959
9667,97392,98961
9668,97401,98963
9669,97412,98969
9670,97423,98971
9671,97432,98977
9672,97442,98978
9673,97452,98980
9674,97463,98985
9675,97473,98991
9676,97484,98997
9677,97493,99001
9678,97502,99003
9679,97513,99008
9680,97522,99009
9681,97533,99013
9682,97544,99015
9683,97552,99020
9684,97562,99022
9685,97574,99026
9686,97584,99032
9687,97594,99037
9688,97604,99039
9689,97614,99041
9690,97623,99042
9691,97633,99047
9692,97643,99048
9693,97653,99051
9694,97665,99052
9695,97676,99054
9696,97684,99056
9697,97694,99058
9698,97706,99061
9699,97716,99062
9700,97723,99069
9701,97734,99072
9702,97745,99077
9703,97753,99080
9704,97765,99082
9705,97774,99083
9706,97785,99085
9707,97794,99086
9708,97805,99088
9709,97815,99092
9710,97825,99095
9711,97832,99096
9712,97845,99102
9713,97856,99112
9714,97865,99113
9715,97875,99114
9716,97886,99116
9717,97895,99117
9718,97906,99119
9719,97916,99120
9720,97926,99129
9721,97934,99137
9722,97946,99139
9723,97954,99146
9724,97964,99150
9725,97976,99155
9726,97987,99157
9727,97995,99165
9728,98004,99171
9729,98016,99176
9730,98027,99187
9731,98038,99189
9732,98047,99196
9733,98056,99198
9734,98066,99202
9735,98076,99204
9736,98087,99210
9737,98096,99213
9738,98106,99218
9739,98117,99222
9740,98127,99225
9741,98137,99232
9742,98146,99236
9743,98156,99241
9744,98168,99245
9745,98179,99247
9746,98186,99248
9747,98197,99250
9748,98207,99252
9749,98217,99255
9750,98228,99256
9751,98237,99262
9752,98248,99264
9753,98257,99265
9754,98268,99267
9755,98277,99269
9756,98286,99272
9757,98295,99274
9758,98307,99276
9759,98316,99277
9760,98326,99278
9761,98338,99280
9762,98348,99281
9763,98357,99289
9764,98369,99295
9765,98378,99301
9766,98388,99307
9767,98399,99316
9768,98409,99318
9769,98416,99322
9770,98427,99324
9771,98437,99326
9772,98447,99328
9773,98458,99337
9774,98469,99338
9775,98478,99341
9776,98489,99348
9777,98500,99360
9778,98508,99366
9779,98520,99368
9780,98528,99374
9781,98538,99391
9782,98551,99393
9783,98560,99398
9784,98569,99412
9785,98579,99415
9786,98590,99417
9787,98600,99422
9788,98612,99431
9789,98622,99439
9790,98631,99446
9791,98639,99449
9792,98650,99454
9793,98661,99456
9794,98670,99459
9795,98679,99462
9796,98689,99463
9797,98700,99464
9798,98710,99466
9799,98719,99467
9800,98730,99479
9801,98740,99483
9802,98752,99490
9803,98762,99491
9804,98771,99493
9805,98780,99500
9806,98790,99504
9807,98801,99505
9808,98809,99511
9809,98821,99513
9810,98829,99519
9811,98839,99527
9812,98850,99535
9813,98862,99541
9814,98872,99549
9815,98882,99554
9816,98893,99557
9817,98902,99576
9818,98913,99584
9819,98921,99602
9820,98934,99618
9821,98943,99619
9822,98952,99622
9823,98962,99627
9824,98971,99631
9825,98983,99636
9826,98993,99638
9827,99002,99648
9828,99013,99650
9829,99023,99655
9830,99031,99659
9831,99045,99664
9832,99053,99676
9833,99064,99678
9834,99073,99679
9835,99082,99688
9836,99092,99692
9837,99104,99695
9838,99114,99696
9839,99124,99703
9840,99133,99706
9841,99145,99708
9842,99155,99710
9843,99164,99715
9844,99173,99730
9845,99182,99732
9846,99191,99733
9847,99203,99738
9848,99216,99742
9849,99225,99749
9850,99234,99755
9851,99244,99761
9852,99254,99762
9853,99266,99766
9854,99274,99770
9855,99284,99777
9856,99295,99779
9857,99305,99781
9858,99315,99782
9859,99324,99784
9860,99336,99789
9861,99344,99795
9862,99355,99796
9863,99365,99801
9864,99374,99806
9865,99385,99808
9866,99396,99812
9867,99405,99827
9868,99418,99834
9869,99427,99842
9870,99435,99844
9871,99446,99846
9872,99456,99848
9873,99467,99856
9874,99475,99861
9875,99487,99868
9876,99495,99870
9877,99505,99876
9878,99517,99888
9879,99525,99893
9880,99538,99895
9881,99549,99897
9882,99557,99900
9883,99568,99902
9884,99578,99905
9885,99586,99908
9886,99598,99916
9887,99606,99918
9888,99618,99922
9889,99628,99934
9890,99638,99936
9891,99648,99937
9892,99659,99939
9893,99669,99944
9894,99678,99948
9895,99688,99950
9896,99699,99955
9897,99709,99957
9898,99718,99964
9899,99729,99966
9900,99738,99967
9901,99751,99968
9902,99760,99970
9903,99767,99975
9904,99781,99983
9905,99789,99984
9906,99799,99996
9907,99809,99999
9908,99821,100008
9909,99830,100010
9910,99840,100018
9911,99850,100019
9912,99859,100022
9913,99868,100024
9914,99880,100030
9915,99889,100035
9916,99899,100040
9917,99909,100042
9918,99919,100048
9919,99930,100053
9920,99938,100063
9921,99951,100068
9922,99959,100070
9923,99970,100073
9924,99980,100077
9925,99990,100085
9926,100001,100087
9927,100011,100090
9928,100020,100097
9929,100028,100098
9930,100039,100100
9931,100050,100106
9932,100061,100112
9933,100070,100113
9934,100082,100117
9935,100090,100119
9936,100101,100120
9937,100110,100123
9938,100122,100125
9939,100132,100130
9940,100141,100132
9941,100152,100136
9942,100162,100142
9943,100171,100147
9944,100180,100153
9945,100192,100154
9946,100201,100156
9947,100214,100166
9948,100222,100173
9949,100232,100186
9950,100242,100194
9951,100252,100201
9952,100262,100214
9953,100272,100221
9954,100282,100230
9955,100291,100247
9956,100302,100254
9957,100310,100267
9958,100322,100270
9959,100334,100284
9960,100342,100292
9961,100353,100304
9962,100361,100310
9963,100372,100321
9964,100382,100333
9965,100392,100342
9966,100403,100351
9967,100414,100360
9968,100424,100373
9969,100434,100396
9970,100442,100400
9971,100453,100404
9972,100461,100411
9973,100473,100420
9974,100485,100438
9975,100495,100443
9976,100504,100451
9977,100513,100464
9978,100522,100472
9979,100534,100487
9980,100544,100498
9981,100555,100511
9982,100564,100524
9983,100573,100536
9984,100581,100538
9985,100592,100540
9986,100604,100549
9987,100614,100569
9988,100625,100574
9989,100634,100584
9990,100646,100600
9991,100655,100607
9992,100664,100616
9993,100674,100622
9994,100687,100638
9995,100695,100645
9996,100707,100658
9997,100714,100671
9998,100727,100675
9999,100734,100685
10000,100746,100697
10001,100756,100705
10002,100766,100714
10003,100776,100732
10004,100788,100738
10005,100796,100746
10006,100807,100757
10007,100816,100768
10008,100826,100776
10009,100837,100785
10010,100848,100798
10011,100856,100806
10012,100867,100815
10013,100876,100831
10014,100887,100837
10015,100898,100851
10016,100907,100862
10017,100917,100871
10018,100928,100884
10019,100938,100892
10020,100947,100897
10021,100957,100910
10022,100967,100915
10023,100977,100925
10024,100987,100943
10025,100998,100948
10026,101007,100958
10027,101017,100974
10028,101028,100976
10029,101036,100986
10030,101046,101000
10031,101057,101008
10032,101066,101014
10033,101077,101025
10034,101089,101039
10035,101098,101047
10036,101109,101061
10037,101118,101068
10038,101128,101077
10039,101137,101085
10040,101148,101098
10041,101160,101111
10042,101169,101116
10043,101180,101133
10044,101189,101139
10045,101200,101151
10046,101209,101168
10047,101218,101175
10048,101229,101177
10049,101239,101190
10050,101251,101200
10051,101260,101208
10052,101269,101225
10053,101280,101228
10054,101291,101238
10055,101299,101250
10056,101309,101258
10057,101321,101271
10058,101326,101283
10059,101340,101287
10060,101349,101299
10061,101361,101315
10062,101371,101320
10063,101380,101330
10064,101390,101337
10065,101402,101356
10066,101411,101361
10067,101421,101377
10068,101431,101381
10069,101442,101394
10070,101451,101404
10071,101461,101413
10072,101472,101420
10073,101481,101429
10074,101493,101450
10075,101503,101455
10076,101511,101462
10077,101522,101477
10078,101531,101480
10079,101543,101492
10080,101550,101500
10081,101562,101512
10082,101572,101521
10083,101582,101537
10084,101594,101543
10085,101602,101551
10086,101611,101564
10087,101623,101571
10088,101633,101580
10089,101641,101590
10090,101652,101599
10091,101664,101624
10092,101672,101630
10093,101684,101636
10094,101692,101646
10095,101702,101658
10096,101713,101661
10097,101723,101678
10098,101734,101683
10099,101743,101693
10100,101753,101701
10101,101763,101710
10102,101772,101725
10103,101783,101734
10104,101792,101740
10105,101804,101752
10106,101813,101764
10107,101823,101773
10108,101833,101785
10109,101843,101792
10110,101856,101802
10111,101865,101814
10112,101873,101820
10113,101883,101832
10114,101895,101843
10115,101903,101850
10116,101915,101864
10117,101924,101872
10118,101936,101886
10119,101943,101893
10120,101954,101903
10121,101965,101913
10122,101976,101929
10123,101985,101932
10124,101996,101949
10125,102005,101961
10126,102015,101963
10127,102025,101973
10128,102036,101994
10129,102046,101996
10130,102056,102011
10131,102064,102022
10132,102074,102031
10133,102086,102043
10134,102097,102047
10135,102104,102053
10136,102114,102074
10137,102127,102079
10138,102136,102085
10139,102146,102094
10140,102156,102104
10141,102167,102123
10142,102177,102126
10143,102185,102132
10144,102197,102145
10145,102206,102156
10146,102216,102166
10147,102227,102175
10148,102236,102185
10149,102247,102207
10150,102261,102212
10151,102266,102225
10152,102275,102227
10153,102288,102239
10154,102296,102247
10155,102307,102259
10156,102319,102268
10157,102328,102277
10158,102337,102287
10159,102346,102305
10160,102357,102310
10161,102365,102322
10162,102376,102331
10163,102387,102336
10164,102396,102356
10165,102409,102358
10166,102417,102364
10167,102427,102387
10168,102438,102391
10169,102450,102398
10170,102458,102405
10171,102469,102417
10172,102477,102426
10173,102489,102438
10174,102500,102449
10175,102508,102459
10176,102519,102466
10177,102529,102478
10178,102537,102496
10179,102548,102498
10180,102559,102507
10181,102569,102518
10182,102578,102528
10183,102588,102539
10184,102599,102547
10185,102610,102560
10186,102618,102570
10187,102630,102579
10188,102642,102591
10189,102649,102597
10190,102660,102609
10191,102667,102620
10192,102678,102635
10193,102689,102639
10194,102698,102656
10195,102711,102663
10196,102718,102670
10197,102729,102681
10198,102742,102695
10199,102750,102700
10200,102760,102708
10201,102773,102727
10202,102781,102734
10203,102792,102743
10204,102801,102752
10205,102810,102762
10206,102821,102769
10207,102830,102782
10208,102839,102787
10209,102851,102807
10210,102861,102814
10211,102871,102818
10212,102883,102830
10213,102893,102844
10214,102902,102853
10215,102911,102864
10216,102920,102868
10217,102932,102882
10218,102943,102891
10219,102952,102900
10220,102962,102916
10221,102974,102927
10222,102982,102938
10223,102993,102942
10224,103001,102952
10225,103013,102963
10226,103023,102982
10227,103034,102987
10228,103042,102990
10229,103052,103000
10230,103061,103009
10231,103071,103020
10232,103083,103032
10233,103093,103041
10234,103104,103053
10235,103112,103060
10236,103124,103071
10237,103132,103090
10238,103143,103093
10239,103151,103101
10240,103163,103113
10241,103172,103124
10242,103183,103139
10243,103194,103144
10244,103204,103159
10245,103215,103171
10246,103224,103180
10247,103234,103186
10248,103246,103197
10249,103255,103203
10250,103265,103213
10251,103275,103231
10252,103285,103239
10253,103294,103243
10254,103305,103251
10255,103312,103261
10256,103324,103274
10257,103336,103288
10258,103346,103293
10259,103353,103307
10260,103365,103321
10261,103375,103324
10262,103384,103341
10263,103396,103346
10264,103402,103359
10265,103414,103366
10266,103425,103376
10267,103435,103384
10268,103446,103395
10269,103454,103407
10270,103465,103423
10271,103476,103427
10272,103485,103441
10273,103497,103447
10274,103507,103463
10275,103517,103465
10276,103526,103473
10277,103536,103483
10278,103547,103495
10279,103554,103517
10280,103568,103521
10281,103577,103527
10282,103586,103534
10283,103597,103549
10284,103606,103555
10285,103617,103568
10286,103625,103582
10287,103637,103589
10288,103647,103596
10289,103656,103605
10290,103666,103618
10291,103675,103633
10292,103687,103649
10293,103699,103650
10294,103707,103654
10295,103718,103667
10296,103728,103678
10297,103737,103686
10298,103748,103698
10299,103756,103708
10300,103768,103724
10301,103780,103736
10302,103788,103741
10303,103798,103750
10304,103807,103756
10305,103816,103766
10306,103829,103781
10307,103839,103790
10308,103848,103800
10309,103859,103808
10310,103869,103820
10311,103880,103830
10312,103888,103835
10313,103900,103850
10314,103908,103864
10315,103918,103871
10316,103929,103886
10317,103937,103887
10318,103946,103898
10319,103958,103913
10320,103970,103923
10321,103980,103928
10322,103989,103936
10323,104000,103947
10324,104009,103956
10325,104019,103966
10326,104030,103983
10327,104041,103992
10328,104050,104007
10329,104059,104012
10330,104069,104024
10331,104080,104027
10332,104090,104041
10333,104100,104050
10334,104111,104063
10335,104119,104071
10336,104128,104082
10337,104141,104095
10338,104150,104100
10339,104160,104108
10340,104171,104123
10341,104181,104130
10342,104191,104143
10343,104201,104150
10344,104213,104162
10345,104222,104174
10346,104231,104184
10347,104239,104189
10348,104251,104199
10349,104259,104208
10350,104271,104226
10351,104283,104239
10352,104293,104247
10353,104302,104251
10354,104312,104261
10355,104321,104268
10356,104331,104278
10357,104340,104293
10358,104352,104302
10359,104361,104318
10360,104373,104326
10361,104382,104336
10362,104392,104340
10363,104402,104349
10364,104412,104362
10365,104421,104376
10366,104431,104378
10367,104444,104391
10368,104453,104408
10369,104464,104412
10370,104473,104430
10371,104482,104435
10372,104492,104445
10373,104503,104452
10374,104514,104469
10375,104521,104482
10376,104532,104487
10377,104544,104498
10378,104554,104506
10379,104562,104514
10380,104575,104530
10381,104584,104543
10382,104593,104544
10383,104603,104553
10384,104614,104565
10385,104623,104573
10386,104633,104585
10387,104644,104594
10388,104652,104605
10389,104663,104615
10390,104675,104623
10391,104682,104631
10392,104696,104647
10393,104705,104656
10394,104715,104667
10395,104726,104676
10396,104737,104686
10397,104745,104697
10398,104754,104701
10399,104764,104711
10400,104775,104728
10401,104786,104742
10402,104795,104748
10403,104805,104756
10404,104813,104760
10405,104824,104777
10406,104835,104784
10407,104847,104794
10408,104856,104808
10409,104864,104811
10410,104873,108463
10411,104885,108469
10412,104898,108474
10413,104906,108486
10414,104918,108488
10415,104928,108494
10416,104934,108498
10417,104947,108504
10418,104958,108505
10419,104969,108511
10420,104977,108522
10421,104988,108527
10422,104997,108543
10423,105009,108549
10424,105018,108551
10425,105027,108557
10426,105037,108568
10427,105047,108571
10428,105058,108581
10429,105066,108591
10430,105079,108593
10431,105087,108594
10432,105097,108599
10433,105109,108601
10434,105118,108602
10435,105127,108603
10436,105138,108606
10437,105147,108609
10438,105158,108611
10439,105169,108614
10440,105178,108618
10441,105187,108621
10442,105200,108624
10443,105209,108626
10444,105220,108628
10445,105230,108630
10446,105237,108631
10447,105248,108633
10448,105259,108635
10449,105268,108637
10450,105279,108642
10451,105289,108649
10452,105300,108653
10453,105309,108660
10454,105320,108662
10455,105329,108666
10456,105341,108668
10457,105347,108671
10458,105359,108677
10459,105369,108683
10460,105378,108690
10461,105389,108691
10462,105399,108700
10463,105410,108705
10464,105421,108708
10465,105430,108717
10466,105442,108720
10467,105450,108726
10468,105460,108730
10469,105471,108738
10470,105482,108743
10471,105492,108744
10472,105501,108745
10473,105511,108750
10474,105523,108754
10475,105532,108756
10476,105540,108763
10477,105551,108772
10478,105560,108774
10479,105573,108775
10480,105582,108777
10481,105592,108778
10482,105601,108781
10483,105610,108783
10484,105621,108786
10485,105631,108795
10486,105641,108800
10487,105652,108801
10488,105663,108806
10489,105672,108807
10490,105683,108809
10491,105694,108811
10492,105701,108815
10493,105712,108823
10494,105723,108826
10495,105733,108839
10496,105743,108839
10497,105754,108842
10498,105763,108844
10499,105773,108846
10500,105783,108848
10501,105794,108856
10502,105803,108859
10503,105810,108865
10504,105822,108866
10505,105832,108869
10506,105843,108872
10507,105853,108874
10508,105862,108877
10509,105872,108880
10510,105883,108882
10511,105894,108883
10512,105903,108886
10513,105914,108890
10514,105923,108894
10515,105935,108898
10516,105943,108902
10517,105953,108903
10518,105965,108905
10519,105976,108906
10520,105984,108908
10521,105994,108910
10522,106005,108922
10523,106015,108926
10524,106025,108929
10525,106036,108936
10526,106046,108942
10527,106055,108944
10528,106067,108945
10529,106074,108948
10530,106085,108951
10531,106096,108953
10532,106105,108957
10533,106116,108964
10534,106127,108975
10535,106135,108982
10536,106146,108985
10537,106157,108991
10538,106166,108997
10539,106175,109001
10540,106185,109003
10541,106195,109013
10542,106206,109014
10543,106216,109015
10544,106226,109019
10545,106236,109023
10546,106247,109028
10547,106256,109033
10548,106267,109035
10549,106277,109043
10550,106285,109045
10551,106298,109047
10552,106307,109048
10553,106316,109050
10554,106328,109051
10555,106336,109053
10556,106345,109058
10557,106356,109065
10558,106368,109069
10559,106377,109075
10560,106387,109080
10561,106397,109082
10562,106407,109084
10563,106415,109085
10564,106428,109088
10565,106438,109089
10566,106447,109090
10567,106460,109100
10568,106466,109102
10569,106476,109103
10570,106488,109106
10571,106498,109117
10572,106507,109125
10573,106520,109126
10574,106529,109128
10575,106540,109137
10576,106550,109151
10577,106560,109156
10578,106568,109159
10579,106579,109163
10580,106588,109164
10581,106598,109166
10582,106609,109168
10583,106621,109180
10584,106631,109183
10585,106638,109184
10586,106649,109186
10587,106660,109188
10588,106671,109197
10589,106680,109208
10590,106692,109212
10591,106698,109214
10592,106710,109216
10593,106718,109223
10594,106731,109225
10595,106740,109229
10596,106747,109233
10597,106761,109234
10598,106770,109235
10599,106781,109239
10600,106791,109240
10601,106802,109242
10602,106809,109247
10603,106819,109248
10604,106831,109259
10605,106841,109265
10606,106850,109277
10607,106860,109278
10608,106871,109283
10609,106881,109285
10610,106891,109286
10611,106900,109287
10612,106911,109299
10613,106921,109305
10614,106933,109307
10615,106942,109312
10616,106952,109313
10617,106962,109320
10618,106971,109323
10619,106981,109326
10620,106993,109328
10621,107002,109330
10622,107013,109331
10623,107022,109332
10624,107033,109336
10625,107042,109344
10626,107051,109346
10627,107063,109348
10628,107073,109351
10629,107083,109356
10630,107095,109360
10631,107101,109361
10632,107113,109368
10633,107123,109370
10634,107134,109371
10635,107143,109376
10636,107156,109378
10637,107163,109379
10638,107173,109383
10639,107183,109387
10640,107194,109389
10641,107203,109391
10642,107213,109401
10643,107225,109402
10644,107232,109414
10645,107244,109415
10646,107254,109417
10647,107263,109419
10648,107274,109428
10649,107285,109429
10650,107297,109430
10651,107303,109432
10652,107314,109437
10653,107324,109443
10654,107335,109456
10655,107345,109462
10656,107354,109468
10657,107367,109470
10658,107375,109472
10659,107386,109479
10660,107395,109489
10661,107407,109491
10662,107415,109496
10663,107427,109498
10664,107434,109503
10665,107445,109516
10666,107454,109518
10667,107465,109522
10668,107474,109528
10669,107486,109533
10670,107494,109538
10671,107505,109539
10672,107515,109543
10673,107527,109544
10674,107536,109545
10675,107546,109549
10676,107556,109551
10677,107568,109553
10678,107575,109554
10679,107586,109556
10680,107597,109558
10681,107606,109562
10682,107615,109573
10683,107626,109577
10684,107636,109580
10685,107647,109581
10686,107656,109590
10687,107666,109593
10688,107677,109599
10689,107686,109606
10690,107696,109613
10691,107708,109614
10692,107717,109616
10693,107729,109622
10694,107737,109625
10695,107746,109627
10696,107759,109630
10697,107769,109631
10698,107777,109640
10699,107787,109644
10700,107799,109648
10701,107810,109652
10702,107817,109668
10703,107829,109672
10704,107838,109673
10705,107847,109678
10706,107857,109682
10707,107869,109685
10708,107877,109688
10709,107888,109692
10710,107900,109696
10711,107909,109698
10712,107917,109699
10713,107928,109708
10714,107939,109711
10715,107947,109713
10716,107958,109719
10717,107969,109722
10718,107978,109725
10719,107989,109727
10720,107997,109729
10721,108009,109730
10722,108021,109736
10723,108028,109740
10724,108039,109752
10725,108049,109753
10726,108061,109755
10727,108071,109762
10728,108079,109764
10729,108089,109772
10730,108101,109776
10731,108110,109781
10732,108120,109789
10733,108131,109804
10734,108140,109808
10735,108151,109816
10736,108161,109819
10737,108172,109821
10738,108181,109823
10739,108190,109824
10740,108200,109826
10741,108211,109828
10742,108220,109831
10743,108232,109835
10744,108242,109843
10745,108251,109846
10746,108260,109847
10747,108271,109849
10748,108280,109850
10749,108293,109851
10750,108302,109853
10751,108310,109855
10752,108320,109859
10753,108332,109864
10754,108341,109866
10755,108353,109872
10756,108363,109877
10757,108372,109885
10758,108382,109886
10759,108392,109888
10760,108402,109890
10761,108413,109892
10762,108423,109900
10763,108434,109905
10764,108444,109906
10765,108452,109912
10766,108464,109913
10767,108473,109915
10768,108484,109921
10769,108495,109926
10770,108503,109931
10771,108513,109936
10772,108524,109946
10773,108534,109951
10774,108541,109959
10775,108554,109964
10776,108563,109968
10777,108570,109972
10778,108581,109974
10779,108590,109979
10780,108604,109982
10781,108612,109987
10782,108623,109989
10783,108632,109993
10784,108644,109999
10785,108654,110001
10786,108663,110009
10787,108675,110013
10788,108685,110016
10789,108692,110023
10790,108702,110029
10791,108712,110030
10792,108722,110031
10793,108734,110035
10794,108743,110046
10795,108754,110052
10796,108765,110056
10797,108773,110060
10798,108785,110071
10799,108794,110072
10800,108805,110074
10801,108814,110076
10802,108826,110080
10803,108835,110087
10804,108843,110088
10805,108853,110092
10806,108866,110095
10807,108876,110101
10808,108886,110102
10809,108894,110104
10810,108906,110109
10811,108915,110112
10812,108924,110118
10813,108936,110120
10814,108945,110125
10815,108957,110127
10816,108965,110129
10817,108976,110134
10818,108987,110139
10819,108996,110146
10820,109005,110148
10821,109016,110155
10822,109026,110162
10823,109036,110164
10824,109047,110166
10825,109056,110170
10826,109067,110174
10827,109073,110184
10828,109088,110188
10829,109094,110191
10830,109107,110196
10831,109117,110204
10832,109127,110206
10833,109137,110211
10834,109147,110214
10835,109157,110222
10836,109166,110224
10837,109177,110225
10838,109186,110228
10839,109198,110231
10840,109207,110233
10841,109217,110242
10842,109228,110250
10843,109237,110253
10844,109248,110255
10845,109259,110261
10846,109266,110263
10847,109280,110264
10848,109288,110266
10849,109297,110267
10850,109307,110275
10851,109319,110284
10852,109330,110285
10853,109338,110289
10854,109349,110300
10855,109357,110307
10856,109369,110308
10857,109378,110309
10858,109389,110310
10859,109399,110313
10860,109409,110317
10861,109420,110318
10862,109429,110325
10863,109437,110326
10864,109449,110328
10865,109458,110335
10866,109470,110338
10867,109480,110340
10868,109490,110341
10869,109501,110342
10870,109512,110345
10871,109517,110346
10872,109529,110348
10873,109539,110349
10874,109550,110351
10875,109560,110353
10876,109571,110354
10877,109580,110355
10878,109590,110357
10879,109601,110359
10880,109610,110361
10881,109621,110364
10882,109629,110366
10883,109641,110369
10884,109652,110373
10885,109661,110374
10886,109669,110376
10887,109680,110378
10888,109689,110379
10889,109703,110380
10890,109710,110389
10891,109720,110391
10892,109733,110393
10893,109740,110398
10894,109752,110400
10895,109763,110402
10896,109770,110406
10897,109782,110408
10898,109791,110410
10899,109802,110414
10900,109810,110416
10901,109822,110417
10902,109833,110421
10903,109843,110424
10904,109851,110431
10905,109861,110444
10906,109874,110451
10907,109881,110462
10908,109891,110464
10909,109902,110465
10910,109911,110467
10911,109923,110471
10912,109933,110477
10913,109943,110480
10914,109954,110484
10915,109963,110491
10916,109972,110494
10917,109982,110502
10918,109994,110504
10919,110002,110509
10920,110012,110518
10921,110024,110524
10922,110033,110525
10923,110042,110534
10924,110054,110535
10925,110065,110540
10926,110073,110546
10927,110083,110548
10928,110091,110551
10929,110103,110554
10930,110112,110556
10931,110123,110562
10932,110132,110571
10933,110143,110576
10934,110153,110579
10935,110162,110581
10936,110173,110583
10937,110185,110587
10938,110194,110591
10939,110204,110594
10940,110215,110595
10941,110225,110598
10942,110238,110601
10943,110244,110605
10944,110254,110610
10945,110266,110611
10946,110278,110613
10947,110284,110615
10948,110295,110617
10949,110306,110618
10950,110315,110620
10951,110326,110621
10952,110336,110632
10953,110345,110633
10954,110357,110635
10955,110367,110643
10956,110375,110649
10957,110385,110651
10958,110396,110653
10959,110404,110656
10960,110415,110658
10961,110425,110659
10962,110434,110661
10963,110444,110664
10964,110455,110672
10965,110466,110676
10966,110476,110678
10967,110487,110684
10968,110495,110686
10969,110505,110687
10970,110516,110689
10971,110526,110696
10972,110535,110700
10973,110549,110713
10974,110558,110715
10975,110566,110717
10976,110576,110720
10977,110586,110728
10978,110596,110730
10979,110606,110732
10980,110619,110735
10981,110628,110736
10982,110639,110740
10983,110649,110742
10984,110658,110743
10985,110667,110745
10986,110676,110746
10987,110688,110750
10988,110697,110753
10989,110710,110756
10990,110717,110762
10991,110728,110765
10992,110739,110766
10993,110747,110775
10994,110758,110780
10995,110768,110782
10996,110777,110786
10997,110789,110787
10998,110799,110789
10999,110809,110796
11000,110817,110806
11001,110830,110808
11002,110836,110814
11003,110847,110819
11004,110860,110820
11005,110868,110822
11006,110879,110829
11007,110889,110836
11008,110899,110846
11009,110910,110858
11010,110920,110875
11011,110929,110883
11012,110940,110897
11013,110949,110908
11014,110959,110910
11015,110969,110917
11016,110979,110933
11017,110990,110939
11018,111000,110954
11019,111011,110962
11020,111020,110971
11021,111030,110983
11022,111042,110993
11023,111050,110999
11024,111061,111010
11025,111073,111022
11026,111081,111032
11027,111091,111038
11028,111102,111050
11029,111110,111061
11030,111121,111077
11031,111130,111082
11032,111141,111088
11033,111151,111101
11034,111162,111109
11035,111171,111123
11036,111181,111132
11037,111192,111145
11038,111201,111152
11039,111211,111162
11040,111223,111174
11041,111231,111180
11042,111242,111192
11043,111252,111201
11044,111264,111213
11045,111272,111224
11046,111281,111231
11047,111293,111242
11048,111301,111248
11049,111314,111261
11050,111320,111271
11051,111333,111282
11052,111345,111295
11053,111351,111300
11054,111363,111312
11055,111376,111324
11056,111383,111331
11057,111394,111341
11058,111404,111351
11059,111415,111364
11060,111423,111371
11061,111434,111388
11062,111442,111390
11063,111453,111402
11064,111463,111417
11065,111476,111428
11066,111483,111437
11067,111493,111443
11068,111504,111456
11069,111514,111464
11070,111525,111473
11071,111535,111490
11072,111541,111499
11073,111553,111501
11074,111565,111515
11075,111576,111529
11076,111586,111536
11077,111595,111545
11078,111606,111559
11079,111615,111565
11080,111625,111576
11081,111635,111590
11082,111645,111600
11083,111653,111607
11084,111663,111609
11085,111677,111633
11086,111686,111638
