session,range_bin,pair,ch_i,ch_j,same_tx,timestamp_source,coherence_hr_timestamp_aware,coherence_br_timestamp_aware,coherence_hr_legacy_frame_index,coherence_br_legacy_frame_index,input_frames,segments,gap_count,median_dt_ms,resampled_fs_hz,gap_threshold_ms,discarded_short_gap_segments,paired_segments,coherence_segments_used,coherence_weighted_by
sub-4_,15,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.22212633148223787,0.5292030270503202,0.2135692685842514,0.5358662009239197,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.2135692685842514,0.5358662009239197,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.15734745775820627,0.2935041739637216,0.16045524179935455,0.2710024118423462,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.16045524179935455,0.2710024118423462,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.18044516223711668,0.393175699278876,0.18741343915462494,0.43104034662246704,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.18741343915462494,0.43104034662246704,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.4327249959471309,0.6359594022591406,0.42199841141700745,0.6457227468490601,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.42199841141700745,0.6457227468490601,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.21059274281693527,0.371111922590641,0.22541554272174835,0.36465805768966675,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.22541554272174835,0.36465805768966675,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.08725377704845251,0.31630426909600606,0.08207917213439941,0.2870376408100128,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.08207917213439941,0.2870376408100128,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,15,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.15788846082069866,0.44817430748589293,0.15793226659297943,0.47089558839797974,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,15,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.15793226659297943,0.47089558839797974,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.8019851933919204,0.9269091925701558,0.8087181448936462,0.932045578956604,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.8087181448936462,0.932045578956604,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.7238567616007533,0.7119008335642021,0.7197486758232117,0.7129151225090027,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.7197486758232117,0.7129151225090027,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.09041913986310073,0.03663641390474806,0.08604714274406433,0.0548553392291069,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.08604714274406433,0.0548553392291069,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.9898283403055915,0.9901164922880905,0.989823043346405,0.9897768497467041,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.989823043346405,0.9897768497467041,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.6504275483482335,0.6823480435195376,0.6482908725738525,0.6800943613052368,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.6482908725738525,0.6800943613052368,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.6443838978216496,0.7281923124141787,0.6516605615615845,0.7322512865066528,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.6516605615615845,0.7322512865066528,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.12651333512166943,0.05797572708432254,0.1253150999546051,0.08673496544361115,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.1253150999546051,0.08673496544361115,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.7090136951408857,0.7695992016161449,0.7040970921516418,0.7727877497673035,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.7040970921516418,0.7727877497673035,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.17076072486532445,0.027777859416698088,0.15913811326026917,0.03139233589172363,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.15913811326026917,0.03139233589172363,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.8393084088393091,0.9455372629468786,0.8434057831764221,0.9504732489585876,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.8434057831764221,0.9504732489585876,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.6410859981973244,0.7606917100750976,0.6373380422592163,0.759597659111023,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.6373380422592163,0.759597659111023,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.5242761431515343,0.7088033365388859,0.5446341037750244,0.7214217185974121,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.5446341037750244,0.7214217185974121,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.1825616033563113,0.023774153955670636,0.1755351424217224,0.037033624947071075,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.1755351424217224,0.037033624947071075,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.33050163310093195,0.18281400936570594,0.3314076364040375,0.15476016700267792,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.3314076364040375,0.15476016700267792,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.7397683613213215,0.7091818968331559,0.7318925857543945,0.7114301323890686,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.7318925857543945,0.7114301323890686,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.9751544625113229,0.9792056519238961,0.9763477444648743,0.9797898530960083,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.9763477444648743,0.9797898530960083,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.6776309242254498,0.7777236780812571,0.6940340995788574,0.7741113305091858,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.6940340995788574,0.7741113305091858,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.35771956179097975,0.14157635621479814,0.359548419713974,0.11511123180389404,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.359548419713974,0.11511123180389404,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.10082624074711774,0.034187064861219287,0.09418835490942001,0.05147384852170944,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.09418835490942001,0.05147384852170944,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.3586089191454001,0.20754239984117615,0.35910046100616455,0.18336457014083862,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.35910046100616455,0.18336457014083862,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.1616790657237111,0.07252492296874972,0.17840658128261566,0.09023568034172058,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.17840658128261566,0.09023568034172058,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.8543174516570163,0.9032707693560337,0.8602538704872131,0.9022589325904846,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.8602538704872131,0.9022589325904846,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.6709312365577335,0.6923925829154008,0.6652613282203674,0.6913272738456726,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.6652613282203674,0.6913272738456726,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.6402092429220418,0.7289464991927875,0.6468059420585632,0.7337960004806519,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.6468059420585632,0.7337960004806519,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.13526238129535192,0.05371400437814583,0.13159507513046265,0.08131952583789825,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.13159507513046265,0.08131952583789825,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.6307321584745106,0.7854562619126827,0.6504426002502441,0.7811766862869263,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.6504426002502441,0.7811766862869263,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.3731078529212078,0.15704719470965772,0.37327244877815247,0.13318192958831787,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.37327244877815247,0.13318192958831787,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,4,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.20808227838595342,0.06816560458618043,0.23667268455028534,0.08177077770233154,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,4,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.23667268455028534,0.08177077770233154,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.6415478860806944,0.8804276881942092,0.6323211193084717,0.8787429332733154,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.6323211193084717,0.8787429332733154,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.5387994270442126,0.8920992673735721,0.5560961365699768,0.8927323818206787,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.5560961365699768,0.8927323818206787,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.6046005781377731,0.9070837324667257,0.5954098105430603,0.9099311232566833,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.5954098105430603,0.9099311232566833,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.6375588870684722,0.9359568240149494,0.6367257237434387,0.9367724061012268,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.6367257237434387,0.9367724061012268,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.6734048080827378,0.877895371347645,0.6763325333595276,0.8840413093566895,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.6763325333595276,0.8840413093566895,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.5381378691107906,0.8832382701052712,0.5459825992584229,0.8841425776481628,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.5459825992584229,0.8841425776481628,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.516450452616527,0.8941195707182896,0.513868510723114,0.8998061418533325,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.513868510723114,0.8998061418533325,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.5548011734214182,0.8668455546528877,0.5580065846443176,0.8680514097213745,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.5580065846443176,0.8680514097213745,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.6130120312215278,0.8161277544194799,0.6070351004600525,0.8195421695709229,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.6070351004600525,0.8195421695709229,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.48056596183081957,0.8290828122258241,0.474475622177124,0.8290048241615295,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.474475622177124,0.8290048241615295,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.6655311238528966,0.8193107452410295,0.6778972744941711,0.8282173871994019,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.6778972744941711,0.8282173871994019,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.5052136738124693,0.7792065809978126,0.5129972696304321,0.7759095430374146,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.5129972696304321,0.7759095430374146,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.5161439986382532,0.7936984488401948,0.5179154276847839,0.8033339977264404,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.5179154276847839,0.8033339977264404,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.6165754550417121,0.9105009782704855,0.6266271471977234,0.9093422889709473,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.6266271471977234,0.9093422889709473,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.5267433211972193,0.8918282971676544,0.5375962853431702,0.8960433602333069,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.5375962853431702,0.8960433602333069,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.5434468238719458,0.8442051462518141,0.5474506616592407,0.8448256254196167,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.5474506616592407,0.8448256254196167,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.6436425116385055,0.8458987750420263,0.6545963287353516,0.8462277054786682,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.6545963287353516,0.8462277054786682,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.6104195299788648,0.8763409097919198,0.6086950898170471,0.8756177425384521,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.6086950898170471,0.8756177425384521,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.46255108994425803,0.8736271785653109,0.46690115332603455,0.8745664358139038,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.46690115332603455,0.8745664358139038,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.5953046463292614,0.9164711973214579,0.592048704624176,0.914525032043457,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.592048704624176,0.914525032043457,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.5592977155177922,0.8098882724247749,0.5708768963813782,0.8128481507301331,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.5708768963813782,0.8128481507301331,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.712954288331582,0.9268583205370882,0.7252140641212463,0.9291314482688904,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.7252140641212463,0.9291314482688904,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.5261991785187053,0.889009328658915,0.5240675806999207,0.8894932866096497,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.5240675806999207,0.8894932866096497,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.5581805051713417,0.9002934160576908,0.5646503567695618,0.9015703797340393,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.5646503567695618,0.9015703797340393,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.5524843241136427,0.8950472922126785,0.5396357178688049,0.8946347236633301,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.5396357178688049,0.8946347236633301,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.5307879265869783,0.8300739432692325,0.5399883389472961,0.836802065372467,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.5399883389472961,0.836802065372467,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.5144135560608251,0.8912526021645104,0.5088531374931335,0.8935380578041077,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.5088531374931335,0.8935380578041077,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,20,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.6116591974239557,0.8511042239755073,0.6163466572761536,0.8531288504600525,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,20,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.6163466572761536,0.8531288504600525,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
